,resto_age,thumbnail,address,resto_name,sectors,location_x,location_y,phone_number,menu1,menu2,video_info_tag,video_title,video_id
0,,,서울 강남구 논현로164길 30,호남식당,,127.030627574445,37.5228893473181,,,,"['서울 횟집 맛집', '서울 선어회 맛집', '가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '강남 맛집', '압구정', '압구정 노포', '압구정역 맛집', '청담 맛집', '압구정 로데오', '압구정 로데오 맛집', '삼겹살', '백반', '백반 맛집', '묵은지 돼지찜']",(실제 간판) 영감님들끼리도 안 알려주는 동네 찐맛집,iJSdFsDrQrk
1,,,서울 광진구 동일로24길 18-1,이신돈해물삼합,,127.066188006511,37.5437216802765,,,,"['서울맛집', '서울 맛집', '서울먹방', '먹방데이트', '서울노포', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '술먹방', '가성비 맛집', '가심비 맛집', '갓성비 맛집', '서울 가성비', '광진구 맛집', '건대 맛집', '건대입구 맛집', '건대입구역 맛집', '화양동', '화양동 맛집']",아니 이 재료를 이 가격에!? 밑반찬부터 작살나는 오지는 식당,c7ExJuB8__8
2,,,서울 중구 퇴계로74길 6 1층,개나리회관,,127.014727982024,37.5649206886361,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '해산물 코스', '오마카세', '수산물 오마카세', '잠실 맛집', '신당맛집', '중구맛집', '신당역 맛집', '투뿔한우', '투뿔코스', '살치살', '갈빗살', '북해도산우니', '우니 맛집', '해산물 맛집', '된장죽', '차돌박이', 'BMS9등급']",역대급 퀄리티의 코스요리! 가성비 미친 구성의 살발한 식당,EItWrB9rNBE
3,,,서울 송파구 석촌호수로12길 29,벼락가우리,,127.083146444974,37.5085867503956,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '해산물 코스', '한국횟집', '오마카세', '수산물 오마카세', '잠실 맛집', '잠실새내역 맛집', '잠실 노포', '송파맛집', '송파구 맛집', '송파 맛집', '신천 맛집']",술안주가 끝도 없이 밀려나오는 미친 술집,R7vcGqH6H68
4,,,서울 종로구 새문안로5길 11,화목순대국,,126.974726578327,37.5711948777558,,,,"['노포식당', '노포래퍼', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울먹방', '먹방데이트', '서울노포', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '술먹방', '가심비 맛집', '서울 가성비', '국밥', '국밥충', '화목순대국', '성시경 맛집', '먹을텐테', '성시경 국밥', '유재석 국밥', '유재석', '광화문 맛집', '여의도 맛집', '맥주', '광화문역 맛집', '종로구', '종로 맛집']",극악의 웨이팅! 어디에도 없는 독특한 국밥을 파는 집 + ???,C-htF8mWQeY
5,,,서울 중구 을지로3길 30,산불등심,,126.981504399751,37.5674234857838,,,,"['노포식당', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울먹방', '먹방데이트', '서울노포', '오래된 맛집', '오래된 집', '오래된 가게', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '서울 고기 맛집', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '부대찌개', '스테이크', '한우', '소고기', '등심', '다동', '무교동', '을지로 노포', '을지로 맛집']",엄청 비싼 가격인데 줄 서서 먹는다고!? 전국 최고가 된장찌개와 한우등심 전문점,v3d00Df1h70
6,,,서울 마포구 양화로3길 99-4 지하1층,형제심야식당,,126.910219552895,37.5533977791998,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '오마카세', '합정 맛집', '합정 심야식당', '심야식당', '망원 맛집', '합정역 맛집', '망원 심야식당', '망원동 맛집', '마포구 맛집', '코스 요리']",세상 어디에도 없는 미친 코스의 심야식당,nw3ZyVR_X0s
7,,,서울 강남구 테헤란로25길 9,청수횟집,,127.034964071105,37.501299180753,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '해산물 코스', '수산물 오마카세', '한국횟집', '횟집', '역삼동 맛집', '강남 맛집', '강남역 맛집']",아니 이런곳이!? 어디에도 공개되지 않은 살발한 횟집,tDuUG76QrzQ
8,,,서울 관악구 남부순환로 1835-26 재승빌딩,돈뼈락 연탄갈비,,126.954188030898,37.481000640587,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '삼겹살', '뼈삼겹', '연탄구이', '노포식당', '돼지갈비', '서울 돼지갈비', '서울 5대 돼지갈비', '관악구', '관악구 노포', '관악구 맛집', '봉천동 마집']",30년 내공의 희한한 삼겹살을 파는 연탄구이 집,RyHSrszNqEI
9,,,서울 동대문구 장한로27가길 28 1층 남도보쌈파전,남도보쌈파전,,127.071291169328,37.5743253947157,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '장안동', '장안동 맛집', '답십리 맛집', '답십리', '동대문구 맛집', '김치', '김치 맛집', '굴보쌈 맛집', '보쌈김치', '보쌈김치 맛집', '보쌈', '밑반찬 맛집', '밑반찬']",먹어본 보쌈김치 중 원톱! 꽁꽁 숨어 찾아가는 것도 힘든 레전드 맛집,k1cIO5eiSpg
10,,,서울 중랑구 중랑역로 34 1층,한국횟집,,127.076202532202,37.5970796029997,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '해산물 코스', '중랑구 맛집', '한국횟집', '오마카세', '수산물 오마카세', '중랑역 맛집']",진짜로 거짓말 아니고 역대급 미친 횟집,lXDm25tDxZY
11,,,서울 관악구 봉천로 605 102호,1. 오월의 김밥,,126.964603827591,37.4760911961869,,,,"['노포식당', '노포래퍼', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울먹방', '먹방데이트', '서울노포', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '술먹방', '가심비 맛집', '서울 가성비', '관악산 맛집', '과천 맛집', '관악구 맛집', '김밥 맛집', '서울 김밥 맛집', '서울 3대 김밥', '김밥 재료', '김밥', '낙성대역 맛집', '관악 맛집', '등산 맛집']",분위기 죽이는 야장!? 살다살다 이런 뜬금없는 곳의 맛집은 처음! 산악인 풀코스 맛집,BRzt1t170og
12,,,서울 마포구 독막로 56,옛맛서울불고기,,126.919665629833,37.5475077309865,,,,"['가성비 맛집', '노포식당', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '서울노포', '오래된 맛집', '오래된 집', '오래된 가게', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '돼지고기 맛집', '서울 고기 맛집', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '한우', '소고기', '등심', '무국', '갈비탕 맛집', '갈비탕', '합정 맛집', '마포구 맛집', '육우']",고기를 이토록 징하게 많이 주는 집은 처음! 국내산 소고기 갈비탕 맛집,-BCqGJIXzwc
13,,,서울 용산구 한강대로84길 14,다사랑스테이크,,126.973433475956,37.5436041637657,,,,"['서울 텐동 맛집', '용산 맛집', '용산구 맛집', '남영역 맛집', '남영동 맛집', '숙대입구 맛집', '숙대 맛집', '숙대입구역 맛집', '최자로드', '최자 맛집', '최자 동네', '최자 맛집 동네', '가성비 맛집', '노포식당', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '서울노포', '오래된 맛집', '오래된 집', '오래된 가게', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '돼지고기 맛집', '서울 고기 맛집', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '부대찌개', '스테이크', '한우', '소고기', '등심', '남영동']",이게 한국 음식!? 미국인들이 더 좋아한 40년 된 한국의 스테이크집,b3aKs29igcQ
14,,,서울 영등포구 영등포로51길 6 1층 대한옥 (본점),대한옥,,126.910884093078,37.5193555187882,,,,"['노포식당', '노포래퍼', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울먹방', '먹방데이트', '서울노포', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '술먹방', '영등포구 맛집', '영등포 맛집', '영등포동 맛집', '영등포역 맛집', '서울 참치 맛집', '가심비 맛집', '서울 가성비', '소고기', '소꼬리찜', '대한옥', '도가니탕', '도가니 맛집', '신길역 맛집', '신길동 맛집']",소고기 중 가장 비싼 부위!? 그럼에도 남녀노소 모두가 줄선다는 50년 업력의 전설적인 노포식당,r3hLcF0HwfA
15,,,서울 성북구 고려대로28길 2 1층 야마토텐동,야마토텐동,,127.030220050981,37.5861043559909,,,,"['서울 횟집 맛집', '서울 선어회 맛집', '가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '텐동 맛집', '텐동', '살치살', '살치살 튀김', '꽈리고추', '온센타마고', '고려대 맛집', '고려대', '성북구 맛집', '안암 맛집', '안암동 맛집', '안암역 맛집']","동네를 평정해버린 대박난 튀김 맛집, 살면서 이런 튀김은 처음! 가성비 쩌는 옹골찬 텐동집",shaXqy58oCo
16,,,서울 성북구 보문동1가 53,안동반점,,127.018958209162,37.5870519335966,,,,"['노포식당', '노포래퍼', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울먹방', '먹방데이트', '서울노포', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '화상노포', '서울 중국집 맛집', '간짜장 맛집', '화상 노포', '서울 짜장 맛집', '짜장면 맛집', '짜장면', '간짜장', '노포 간짜장', '화상 중국집', '보문동 노포', '성북구 맛집', '보문동 맛집', '짬뽕 맛집', '잡채밥 맛집', '잡채밥', '삼선짬뽕', '서울 3대 짬뽕', '탕수육 맛집', '탕수육', '중식 잡채밥']",중식매니아들 사이에서도 최고로 꼽는다는 45년 업력의 전설적인 노포 중식당,UCEefsjvRYE
17,,,서울 서대문구 창천동 62-37 돈불1971,돈불1971,,126.933651696136,37.5569490558281,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '마포구 맛집', '즉석 떡볶이 맛집', '서울 떡볶이 맛집', '돼지고기 맛집', '노포식당', '노포 맛집', '노포집', '서울노포', '항정살', '돼지고기', '삼겹살', '서울 고기 맛집', '양념 갈비 맛집', '신촌 맛집', '서대문구 맛집', '항정살 맛집', '자취남', '삼겹살 맛집', '연세대 맛집', '연세대 삼겹살', '신촌 고기 맛집', '신촌 고깃집', '신촌 고기집']",최초공개! 현재 오지게 핫한 초대형 유튜버와의 살발한 술자리 현장,qQTiH8VTCD8
18,,,서울 용산구 원효로2가 84-1 1층 곰배령이야기,곰배령이야기,,126.961715470353,37.5357936008511,,,,"['노포식당', '노포래퍼', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울먹방', '먹방데이트', '서울노포', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '술먹방', '가성비 맛집', '가심비 맛집', '갓성비 맛집', '서울 가성비', '서울 곱창 맛집', '서울 곱창 가성비', '곱창 가성비', '곱창 맛집', '용산 맛집', '곰배령', '곰배령 이야기', '곱창 전골 맛집', '육회 맛집', '한우 육회', '한우 육회 맛집', '한우 곱창', '한우 곱창 맛집', '용산구 맛집', '용문동', '용문동 맛집', '효창공원', '효창공원 맛집']",한우육회+곱창구이+곱창전골=3만원!? 퀄리티 가성비 둘다 쩌는 맛집,Dp-8S6EUde8
19,,,서울 중구 을지로3가 202-8,마포쭈꾸미,,126.99323843367,37.566984694578,,,,"['노포식당', '노포래퍼', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울먹방', '먹방데이트', '서울노포', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '술먹방', '가성비 맛집', '가심비 맛집', '갓성비 맛집', '서울 가성비', '중구 맛집', '을지로 맛집', '을지로 노포', '서울 노포', '을지로 3가 맛집', '서울 가성비 맛집', '쭈꾸미', '서울 쭈꾸미 맛집', '쭈꾸미 맛집']",리얼 코리안 바이브! 허름해도 항상 사람이 붐비는 36년 전통 리얼 찐 맛집,VibLwxExuI0
20,,,서울 관악구 신림동 1410-17,서울갈비,,126.933595539713,37.484982419778,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '서울 갈비 맛집', '갈비집', '서울 갈비 가성비', '갈비 노포', '서울 갈비 노포', '소갈비', '된장찌개 맛집', '영등포구 맛집', '찐맛집', '관악구 맛집', '신림동 맛집', '신림 맛집', '신림역 맛집', '노포', '우삼겹', '우삼겹 맛집', '우삼겹맛집']",갈 때마다 발길을 돌려야 했던 20년 업력의 웨이팅 오지는 동네 찐맛집,sincgd7o9YE
21,,,서울 강남구 논현동 4-19 혜정빌딩 1층 해정빌딩 1층,김수사,,127.02322692284,37.5171921903436,,,,"['서울 횟집 맛집', '서울 선어회 맛집', '가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '서울 회 맛집', '숙성회', '회', '회 맛집', '강남 맛집', '강남 노포', '강남 스시 맛집', '서울 초밥 맛집', '서울 스시', '서울 오마카세', '강남 오마카세 맛집', '노포', '노포 맛집', '스시 노포', '강남구 맛집', '신사역 맛집', '신사 맛집']","현존하는 가장 오래된 대한민국 1세대 오마카세집, 미친 가성비로 20가지가 넘는 코스를 즐길 수 있는 일식계의 전설",duA3tl_lYXw
22,,,서울 종로구 낙원동 53-1,종로찌개마을,,126.98833113883,37.5736455504761,,,,"['가성비 맛집', '노포식당', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '서울노포', '오래된 맛집', '오래된 집', '오래된 가게', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '서울 고기 맛집', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '종로3가 맛집', '종로 맛집', '종로', '종로구 맛집', '종로3가역 맛집', '종로구 노포', '종로 노포', '알찜', '고니 맛집', '이리', '뽈찜', '맛집', '김두한 맛집']","희한하게 젊은 여성분들로 가득찬 40년 넘은 노포, 오지게 푸짐한 양에 배터지고 나오는 살발한 맛집",uh_z948eg00
23,,,서울 성동구 하왕십리동 970-50,토상막회,,127.031939033507,37.5619066076517,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '조개구이 맛집', '조개구이', '조개찜', '왕십리 노포', '왕십리역 맛집', '성동구 노포', '랍스타', '랍스터', '랍스타 가성비', '서울 랍스터', '해산물 코스', '성동구 맛집', '왕십리 맛집']",아니 서울에 이런 횟집이? 랍스타 인당 1만원!  끝없이 나오는 해산물 코스 역대급 살발한 횟집,Ai6ODqlYHwo
24,,,서울 강서구 방화동 179-14,원조수구레,,126.817461977942,37.5728427728516,,,,"['노포식당', '노포래퍼', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울먹방', '먹방데이트', '서울노포', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '술먹방', '가성비 맛집', '가심비 맛집', '갓성비 맛집', '서울 가성비', '서울 가성비 맛집', '맛집 소개', '맛집 소개 유튜버', '소고기', '한우 맛집', '소고기 맛집', '강서구 맛집', '강서구 노포', '강서구 가성비', '방화역맛집', '방화동 맛집', '개화산역 맛집', '백종원', '수구레', '백종원 맛집', '원조 수구레', '수구레 맛집', '노포', '신방화역 맛집', '방화 맛집', '백종원의 3대천왕', '3대천왕 맛집', '3대천왕', '서울 3대천왕 맛집']",미친 술안주! 백종원도 오지게 감탄하고 간 40년 업력의 찐맛집,YAkvZoVk3c0
25,,,서울 마포구 공덕동 115-122,1. 원조마포껍데기집,,126.95920117149,37.547460434799,,,,"['가성비 맛집', '서울맛집', '서울 맛집', '서울 가성비 맛집', '서울먹방', '먹방데이트', '맛집 소개', '맛집 소개 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '술먹방', '가심비 맛집', '갓성비 맛집', '서울 가성비', '소고기 맛집', '영등포 시장 맛집', '영등포역 맛집', '서울 갈비 맛집', '갈비집', '서울 갈비 가성비', '갈비 노포', '서울 갈비 노포', '돼지갈비', '돼지껍데기', '양념게장', '된장찌개 맛집', '마포구 맛집', '도화동 맛집', '공덕동 맛집', '공덕동 노포', '공덕 노포', '애오개 맛집', '애오개 노포', '떡볶이 맛집', '즉석 떡볶이 맛집', '서울 떡볶이 맛집', '떡볶이 노포']",살다살다 도심 한복판에 이런 집 처음 봄! 유명 드라마 촬영 명소인 바로 그 집,RJpBwUWYMxg
26,,,서울 중구 주교동 239,우리슈퍼,,126.999263574897,37.5675617935401,,,,"['노포식당', '노포래퍼', '노포 맛집', '노포집', '노포 식당', '6시내고향 노포', '을지로 가맥집', '백반기행 가맥집', '허영만 가맥집', '서울 가맥집', '허영만 종로맛집', '허영만 을지로맛집', '서울맛집', '을지로 맛집', '서울 맛집', '을지로 4가 맛집', '가성비 맛집', '맛집 예약', '가성비', '서울 가성비 맛집', '나드리식품', '우리슈퍼', '굴마카세', '굴오마카세', '굴 코스', '굴전', '굴무침', '생굴', '을지로 노포']",상상도 하지 못할 메뉴를 파는 슈퍼! 겨울 한정 코스 요리가 있는 특이한 가맥집,84aWtwdsOnc
27,,,서울 강북구 번동 463-45 단충,황주집,,127.028299471536,37.6401156864432,,,,"['노포식당', '노포래퍼', '노포 맛집', '노포집', '노포 식당', '서울맛집', '서울 맛집', '서울먹방', '먹방데이트', '서울노포', '맛집소개', '맛집소개 유튜버', '맛집 유튜버', '서울 맛집 유튜버', '서울 맛집 소개', '술먹방', '가성비 맛집', '가심비 맛집', '갓성비 맛집', '서울 가성비', '서울 곱창 맛집', '서울 곱창 가성비', '곱창 가성비', '곱창 맛집', '황주집', '수유역 맛집', '수유역 곱창', '강북구 맛집', '번동 맛집']",살다살다 곱을 퍼먹고 온 집은 처음! 미친 가성비 쩌는 41년 업력의 곱창 맛집,9q9t-2ffolY
